order_id,customer_id,market,segment,channel,category,product_name,purchase_order,order_date,quantity,revenue,entry_category
ORD000234,C0046,Hong Kong,Elite,Online,Ready-to-Wear,Little Black Dress,6,2024-12-01,1,4388.46,Watches
ORD000237,C0047,Korea,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,1,2023-02-10,1,5714.09,Ready-to-Wear
ORD000241,C0047,Korea,Elite,Boutique,Handbags,Business Affinity,5,2023-05-23,1,4053.1,Ready-to-Wear
ORD000238,C0047,Korea,Elite,Boutique,Handbags,Business Affinity,2,2023-10-08,1,4148.2,Ready-to-Wear
ORD000240,C0047,Korea,Elite,Boutique,Accessories,CC Hair Clip,4,2023-12-28,1,400.0,Ready-to-Wear
ORD000243,C0047,Korea,Elite,Boutique,Jewellery,Ultra Bracelet,7,2024-05-05,1,4676.96,Ready-to-Wear
ORD000239,C0047,Korea,Elite,Boutique,Jewellery,Ultra Bracelet,3,2024-08-24,1,4995.48,Ready-to-Wear
ORD000244,C0047,Korea,Elite,Boutique,Accessories,Pearl Earrings,8,2024-08-29,1,458.68,Ready-to-Wear
ORD000242,C0047,Korea,Elite,Boutique,Accessories,Logo Scarf,6,2024-09-08,2,858.5,Ready-to-Wear
ORD000245,C0048,Hong Kong,Regular,Online,Eyewear,Cat Eye,1,2024-02-20,1,494.97,Eyewear
ORD000246,C0048,Hong Kong,Regular,Online,Skincare,N1 de CHANEL Serum,2,2024-11-08,1,144.59,Eyewear
ORD000250,C0049,China,Elite,Boutique,Watches,Mademoiselle Prive,4,2023-06-03,1,7200.0,Jewellery
ORD000249,C0049,China,Elite,Boutique,Jewellery,Comete Earrings,3,2024-01-23,2,4802.09,Jewellery
ORD000247,C0049,China,Elite,Boutique,Jewellery,Ultra Bracelet,1,2024-02-25,2,7200.0,Jewellery
ORD000248,C0049,China,Elite,Boutique,Watches,Mademoiselle Prive,2,2024-11-06,3,7200.0,Jewellery
ORD000256,C0050,Macau,Elite,Boutique,Handbags,Deauville Tote,6,2023-01-08,1,3650.5,Ready-to-Wear
ORD000251,C0050,Macau,Elite,Department Store,Ready-to-Wear,Little Black Dress,1,2023-04-06,1,4243.46,Ready-to-Wear
ORD000253,C0050,Macau,Elite,Department Store,Shoes,Sneakers,3,2024-05-08,2,1623.63,Ready-to-Wear
ORD000255,C0050,Macau,Elite,Boutique,Accessories,Leather Gloves,5,2024-07-10,2,1048.11,Ready-to-Wear
ORD000254,C0050,Macau,Elite,Boutique,Handbags,22 Bag,4,2024-08-12,1,4972.35,Ready-to-Wear
ORD000252,C0050,Macau,Elite,Boutique,Handbags,22 Bag,2,2024-11-25,1,4814.31,Ready-to-Wear
ORD000257,C0051,Thailand,Regular,Boutique,Skincare,Sublimage Eye Cream,1,2023-09-25,1,335.43,Skincare
ORD000259,C0051,Thailand,Regular,Department Store,Fragrance,Coco Mademoiselle 50ml,3,2024-05-10,2,409.43,Skincare
ORD000260,C0051,Thailand,Regular,Online,Skincare,Sublimage Creme,4,2024-11-06,3,1785.65,Skincare
ORD000258,C0051,Thailand,Regular,Online,Makeup,No.1 Lip Balm,2,2024-11-27,1,100.0,Skincare
ORD000265,C0052,Hong Kong,Elite,Boutique,Watches,Premiere,5,2023-07-26,1,7200.0,Handbags
ORD000263,C0052,Hong Kong,Elite,Online,Jewellery,No.5 Necklace,3,2023-08-16,3,6534.43,Handbags
ORD000266,C0052,Hong Kong,Elite,Boutique,Ready-to-Wear,Tailored Trousers,6,2023-08-26,1,1885.62,Handbags
ORD000264,C0052,Hong Kong,Elite,Boutique,Accessories,Leather Gloves,4,2023-10-21,2,1054.59,Handbags
ORD000261,C0052,Hong Kong,Elite,Boutique,Handbags,Business Affinity,1,2024-07-17,1,4011.86,Handbags
ORD000262,C0052,Hong Kong,Elite,Boutique,Accessories,Chain Belt,2,2024-10-13,3,2652.75,Handbags
ORD000267,C0053,China,Regular,Online,Fragrance,Coco Mademoiselle 50ml,1,2024-02-14,1,201.72,Fragrance
ORD000268,C0053,China,Regular,Boutique,Skincare,N1 de CHANEL Serum,2,2024-12-21,2,302.04,Fragrance
ORD000270,C0054,Australia,Elite,Department Store,Handbags,Boy Bag Small,2,2023-01-05,1,5680.67,Jewellery
ORD000273,C0054,Australia,Elite,Online,Watches,Boy.Friend,5,2023-01-29,2,7200.0,Jewellery
ORD000278,C0054,Australia,Elite,Department Store,Accessories,Leather Gloves,10,2023-04-20,1,494.34,Jewellery
ORD000277,C0054,Australia,Elite,Boutique,Ready-to-Wear,Tailored Trousers,9,2023-09-05,2,3721.08,Jewellery
ORD000269,C0054,Australia,Elite,Boutique,Jewellery,Camellia Pendant,1,2023-10-11,3,4778.28,Jewellery
ORD000274,C0054,Australia,Elite,Boutique,Handbags,Business Affinity,6,2023-11-20,2,7200.0,Jewellery
ORD000275,C0054,Australia,Elite,Boutique,Jewellery,Coco Crush Bracelet,7,2024-02-13,3,7200.0,Jewellery
ORD000271,C0054,Australia,Elite,Department Store,Watches,Mademoiselle Prive,3,2024-06-09,1,7200.0,Jewellery
ORD000272,C0054,Australia,Elite,Department Store,Jewellery,Camellia Pendant,4,2024-07-30,2,3258.11,Jewellery
ORD000276,C0054,Australia,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,8,2024-08-10,3,7200.0,Jewellery
ORD000283,C0055,Australia,New,Boutique,Handbags,Classic Flap Small,5,2023-01-13,1,600.0,Eyewear
ORD000279,C0055,Australia,New,Department Store,Eyewear,Round Metal,1,2024-05-08,1,436.72,Eyewear
ORD000280,C0055,Australia,New,Boutique,Jewellery,Coco Crush Ring,2,2024-08-11,2,600.0,Eyewear
ORD000281,C0055,Australia,New,Boutique,Handbags,Classic Flap Medium,3,2024-08-13,3,600.0,Eyewear
ORD000282,C0055,Australia,New,Online,Jewellery,No.5 Necklace,4,2024-12-03,1,600.0,Eyewear
ORD000287,C0056,Singapore,Elite,Boutique,Ready-to-Wear,Silk Blouse,4,2023-07-20,2,2322.39,Jewellery
ORD000285,C0056,Singapore,Elite,Boutique,Ready-to-Wear,Tailored Trousers,2,2023-08-04,1,1791.13,Jewellery
ORD000284,C0056,Singapore,Elite,Boutique,Jewellery,Ultra Bracelet,1,2023-10-03,1,4735.64,Jewellery
ORD000286,C0056,Singapore,Elite,Department Store,Jewellery,No.5 Necklace,3,2024-08-12,2,4424.35,Jewellery
ORD000297,C0057,Australia,Elite,Boutique,Handbags,Coco Handle,10,2023-01-24,2,7200.0,Shoes
ORD000295,C0057,Australia,Elite,Online,Handbags,Coco Handle,8,2023-03-23,1,7032.58,Shoes
ORD000299,C0057,Australia,Elite,Boutique,Jewellery,Coco Crush Bracelet,12,2023-03-27,3,7200.0,Shoes
ORD000291,C0057,Australia,Elite,Boutique,Makeup,No.1 Lip Balm,4,2023-09-21,1,400.0,Shoes
ORD000296,C0057,Australia,Elite,Boutique,Accessories,Leather Gloves,9,2023-10-05,1,517.42,Shoes
ORD000298,C0057,Australia,Elite,Boutique,Accessories,Leather Gloves,11,2024-02-11,1,495.37,Shoes
ORD000293,C0057,Australia,Elite,Department Store,Shoes,Ankle Boots,6,2024-04-02,1,1725.34,Shoes
ORD000290,C0057,Australia,Elite,Boutique,Skincare,Sublimage Creme,3,2024-05-02,1,611.38,Shoes
ORD000289,C0057,Australia,Elite,Department Store,Fragrance,Chance Eau Tendre 100ml,2,2024-07-29,1,400.0,Shoes
ORD000288,C0057,Australia,Elite,Boutique,Shoes,Ankle Boots,1,2024-10-07,2,3394.16,Shoes
ORD000294,C0057,Australia,Elite,Department Store,Accessories,CC Hair Clip,7,2024-10-17,1,400.0,Shoes
ORD000292,C0057,Australia,Elite,Boutique,Skincare,Sublimage Eye Cream,5,2024-10-27,1,400.0,Shoes
ORD000300,C0058,Hong Kong,Regular,Boutique,Accessories,Logo Scarf,1,2024-03-29,1,434.22,Accessories
ORD000302,C0058,Hong Kong,Regular,Online,Accessories,CC Hair Clip,3,2024-07-15,1,282.73,Accessories
ORD000303,C0058,Hong Kong,Regular,Boutique,Shoes,Sneakers,4,2024-10-13,1,765.15,Accessories
ORD000301,C0058,Hong Kong,Regular,Department Store,Watches,Mademoiselle Prive,2,2024-11-10,1,2400.0,Accessories
ORD000305,C0059,Korea,Elite,Online,Jewellery,Comete Earrings,2,2023-01-01,1,2408.42,Handbags
ORD000307,C0059,Korea,Elite,Online,Watches,Mademoiselle Prive,4,2023-01-08,1,7200.0,Handbags
ORD000304,C0059,Korea,Elite,Boutique,Handbags,22 Bag,1,2023-04-02,1,4684.71,Handbags
ORD000306,C0059,Korea,Elite,Boutique,Jewellery,Camellia Pendant,3,2024-05-18,2,3295.35,Handbags
ORD000308,C0059,Korea,Elite,Online,Handbags,Coco Handle,5,2024-10-23,1,7012.48,Handbags
ORD000312,C0060,China,Regular,Boutique,Skincare,Le Lift Serum,4,2023-04-15,1,278.12,Makeup
ORD000313,C0060,China,Regular,Department Store,Makeup,Mascara Volume,5,2023-08-11,4,191.3,Makeup
ORD000314,C0060,China,Regular,Online,Shoes,Cap Toe Ballerina,6,2023-12-05,1,880.43,Makeup
ORD000310,C0060,China,Regular,Online,Skincare,Hydra Beauty Gel Creme,2,2024-02-27,1,100.0,Makeup
ORD000309,C0060,China,Regular,Department Store,Makeup,Mascara Volume,1,2024-12-11,1,100.0,Makeup
ORD000311,C0060,China,Regular,Boutique,Fragrance,No.5 EDP 50ml,3,2024-12-18,1,180.63,Makeup
ORD000316,C0061,Macau,Regular,Online,Accessories,Pearl Earrings,2,2023-09-12,4,1862.24,Gifting
ORD000315,C0061,Macau,Regular,Department Store,Gifting,Festive Makeup Set,1,2023-09-14,2,615.81,Gifting
ORD000317,C0062,Singapore,Regular,Boutique,Skincare,Sublimage Eye Cream,1,2024-11-12,1,346.17,Skincare
ORD000321,C0063,Korea,Elite,Boutique,Jewellery,No.5 Necklace,4,2023-02-13,1,2259.58,Handbags
ORD000319,C0063,Korea,Elite,Boutique,Accessories,Leather Gloves,2,2024-05-07,2,1010.65,Handbags
ORD000318,C0063,Korea,Elite,Boutique,Handbags,Business Affinity,1,2024-10-06,2,7200.0,Handbags
ORD000320,C0063,Korea,Elite,Boutique,Handbags,Deauville Tote,3,2024-10-10,1,3760.41,Handbags
ORD000323,C0064,Hong Kong,Regular,Boutique,Fragrance,Coco Mademoiselle 100ml,2,2023-03-03,1,289.65,Skincare
ORD000324,C0064,Hong Kong,Regular,Online,Accessories,CC Hair Clip,3,2024-07-25,1,271.4,Skincare
ORD000322,C0064,Hong Kong,Regular,Online,Skincare,Sublimage Essence,1,2024-12-03,3,1511.56,Skincare
ORD000325,C0065,China,New,Online,Skincare,Hydra Beauty Gel Creme,1,2023-05-18,1,96.96,Skincare
ORD000327,C0066,Korea,Regular,Boutique,Eyewear,Shield,2,2023-10-09,1,526.29,Fragrance
ORD000328,C0066,Korea,Regular,Boutique,Watches,J12 33mm,3,2023-10-30,1,2400.0,Fragrance
ORD000326,C0066,Korea,Regular,Online,Fragrance,No.5 EDP 100ml,1,2024-05-16,1,256.04,Fragrance
ORD000329,C0067,Thailand,New,Boutique,Gifting,Discovery Skincare Set,1,2023-01-20,1,283.37,Gifting
ORD000330,C0068,Vietnam,New,Department Store,Fragrance,Coco Mademoiselle 100ml,1,2024-07-05,1,295.31,Fragrance
ORD000333,C0069,Hong Kong,Elite,Boutique,Accessories,Leather Gloves,3,2023-02-02,1,530.47,Ready-to-Wear
ORD000332,C0069,Hong Kong,Elite,Boutique,Watches,Premiere,2,2023-03-10,1,7200.0,Ready-to-Wear
ORD000331,C0069,Hong Kong,Elite,Boutique,Ready-to-Wear,Tailored Trousers,1,2023-10-17,1,1729.88,Ready-to-Wear
ORD000335,C0070,Singapore,Regular,Department Store,Skincare,Le Lift Serum,2,2023-03-23,2,602.64,Gifting
ORD000334,C0070,Singapore,Regular,Online,Gifting,Holiday Collection,1,2024-09-12,1,468.95,Gifting
ORD000336,C0070,Singapore,Regular,Boutique,Accessories,Logo Scarf,3,2024-12-26,2,868.09,Gifting
ORD000337,C0071,China,New,Boutique,Makeup,Rouge Coco Lipstick,1,2024-06-15,2,104.33,Makeup
ORD000339,C0072,China,New,Department Store,Eyewear,Square Acetate,2,2023-04-19,1,487.93,Gifting
ORD000338,C0072,China,New,Online,Gifting,Discovery Skincare Set,1,2023-09-12,3,600.0,Gifting
ORD000340,C0073,Hong Kong,New,Online,Fragrance,No.5 EDP 100ml,1,2023-07-04,1,264.1,Fragrance
ORD000341,C0074,China,New,Department Store,Makeup,Mascara Volume,1,2023-12-27,1,50.38,Makeup
ORD000342,C0074,China,New,Online,Shoes,Sneakers,2,2024-02-27,1,600.0,Makeup
ORD000343,C0075,Hong Kong,New,Online,Fragrance,Chance Eau Tendre 100ml,1,2024-07-17,1,282.46,Fragrance
ORD000344,C0076,Hong Kong,Regular,Department Store,Eyewear,Shield,1,2023-02-05,1,550.97,Eyewear
ORD000346,C0076,Hong Kong,Regular,Boutique,Watches,Premiere,3,2023-10-10,3,2400.0,Eyewear
ORD000345,C0076,Hong Kong,Regular,Department Store,Makeup,Les Beiges Foundation,2,2023-11-06,1,100.0,Eyewear
ORD000347,C0077,Australia,New,Boutique,Fragrance,No.5 EDP 50ml,1,2023-05-22,2,350.99,Fragrance
ORD000350,C0078,Australia,Regular,Boutique,Jewellery,Comete Earrings,3,2023-11-04,2,2400.0,Accessories
ORD000349,C0078,Australia,Regular,Online,Ready-to-Wear,Little Black Dress,2,2024-05-09,1,2400.0,Accessories
ORD000348,C0078,Australia,Regular,Online,Accessories,Chain Belt,1,2024-08-07,3,2400.0,Accessories
ORD000355,C0079,Australia,Elite,Boutique,Accessories,CC Hair Clip,5,2023-06-01,1,400.0,Accessories
ORD000353,C0079,Australia,Elite,Online,Skincare,Sublimage Creme,3,2023-11-23,1,592.13,Accessories
ORD000358,C0079,Australia,Elite,Boutique,Jewellery,Comete Earrings,8,2023-11-28,1,2367.66,Accessories
ORD000354,C0079,Australia,Elite,Online,Eyewear,Pilot,4,2024-02-07,1,456.87,Accessories
ORD000351,C0079,Australia,Elite,Boutique,Accessories,CC Hair Clip,1,2024-03-20,2,580.71,Accessories
ORD000356,C0079,Australia,Elite,Boutique,Jewellery,No.5 Necklace,6,2024-05-28,1,2133.58,Accessories
ORD000357,C0079,Australia,Elite,Online,Accessories,Leather Gloves,7,2024-08-08,1,497.73,Accessories
ORD000352,C0079,Australia,Elite,Boutique,Fragrance,Chance Eau Tendre 100ml,2,2024-10-30,1,400.0,Accessories
ORD000361,C0080,China,Regular,Department Store,Skincare,Sublimage Eye Cream,3,2023-03-29,3,1057.61,Makeup
ORD000360,C0080,China,Regular,Boutique,Fragrance,Bleu de CHANEL 100ml,2,2024-03-28,1,325.93,Makeup
ORD000359,C0080,China,Regular,Online,Makeup,Rouge Coco Lipstick,1,2024-11-02,1,100.0,Makeup
ORD000362,C0081,China,Regular,Boutique,Makeup,Mascara Volume,1,2024-12-11,1,100.0,Makeup
ORD000365,C0082,Thailand,Elite,Boutique,Jewellery,Ultra Bracelet,3,2023-03-03,1,4874.28,Watches
ORD000364,C0082,Thailand,Elite,Boutique,Ready-to-Wear,Tailored Trousers,2,2023-05-25,3,5414.47,Watches
ORD000363,C0082,Thailand,Elite,Boutique,Watches,Premiere,1,2023-08-05,1,7200.0,Watches
ORD000366,C0082,Thailand,Elite,Boutique,Accessories,Leather Gloves,4,2024-02-02,1,499.61,Watches
ORD000368,C0082,Thailand,Elite,Boutique,Jewellery,Ultra Bracelet,6,2024-09-03,1,5004.65,Watches
ORD000367,C0082,Thailand,Elite,Boutique,Watches,Boy.Friend,5,2024-10-26,2,7200.0,Watches
ORD000369,C0083,Australia,Regular,Boutique,Accessories,Pearl Earrings,1,2024-06-26,1,491.73,Accessories
ORD000370,C0083,Australia,Regular,Department Store,Jewellery,Coco Crush Bracelet,2,2024-12-01,4,2400.0,Accessories
ORD000372,C0084,China,Regular,Online,Shoes,Two-tone Slingback,2,2023-10-14,1,1278.74,Accessories
ORD000371,C0084,China,Regular,Online,Accessories,Leather Gloves,1,2024-02-01,2,991.06,Accessories
ORD000374,C0084,China,Regular,Department Store,Handbags,Classic Flap Medium,4,2024-09-11,1,2400.0,Accessories
ORD000373,C0084,China,Regular,Department Store,Ready-to-Wear,Cashmere Cardigan,3,2024-11-25,1,2316.66,Accessories
ORD000376,C0085,Singapore,Regular,Online,Skincare,Hydra Beauty Gel Creme,2,2023-05-29,1,100.0,Gifting
ORD000377,C0085,Singapore,Regular,Online,Jewellery,Ultra Bracelet,3,2023-07-08,2,2400.0,Gifting
ORD000379,C0085,Singapore,Regular,Online,Handbags,Business Affinity,5,2023-07-12,1,2400.0,Gifting
ORD000375,C0085,Singapore,Regular,Online,Gifting,Holiday Collection,1,2023-11-13,2,936.86,Gifting
ORD000378,C0085,Singapore,Regular,Boutique,Accessories,CC Hair Clip,4,2024-02-26,1,286.67,Gifting
ORD000381,C0086,Thailand,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,2,2023-05-18,1,5797.19,Handbags
ORD000382,C0086,Thailand,Elite,Department Store,Accessories,CC Hair Clip,3,2023-05-21,3,875.74,Handbags
ORD000383,C0086,Thailand,Elite,Department Store,Watches,Mademoiselle Prive,4,2023-08-16,1,7200.0,Handbags
ORD000380,C0086,Thailand,Elite,Online,Handbags,Coco Handle,1,2023-08-26,1,6897.22,Handbags
ORD000385,C0087,China,New,Online,Makeup,Vitalumiere Aqua,2,2023-02-12,1,85.6,Eyewear
ORD000387,C0087,China,New,Online,Ready-to-Wear,Cashmere Cardigan,4,2023-02-13,1,600.0,Eyewear
ORD000384,C0087,China,New,Online,Eyewear,Cat Eye,1,2024-05-16,2,600.0,Eyewear
ORD000386,C0087,China,New,Department Store,Handbags,Coco Handle,3,2024-07-03,1,600.0,Eyewear
ORD000389,C0088,Vietnam,Regular,Boutique,Makeup,No.1 Lip Balm,2,2023-10-20,1,100.0,Fragrance
ORD000388,C0088,Vietnam,Regular,Department Store,Fragrance,Bleu de CHANEL 100ml,1,2024-10-07,1,318.07,Fragrance
ORD000390,C0088,Vietnam,Regular,Online,Shoes,Cap Toe Ballerina,3,2024-10-23,2,1857.94,Fragrance
ORD000391,C0089,Korea,New,Department Store,Makeup,Les Beiges Foundation,1,2024-02-28,1,87.59,Makeup
ORD000397,C0090,Thailand,Regular,Department Store,Fragrance,Coco Mademoiselle 100ml,6,2023-05-15,1,288.8,Fragrance
ORD000393,C0090,Thailand,Regular,Online,Skincare,Hydra Beauty Gel Creme,2,2023-06-17,1,100.0,Fragrance
ORD000395,C0090,Thailand,Regular,Boutique,Eyewear,Shield,4,2023-06-24,2,1062.83,Fragrance
ORD000394,C0090,Thailand,Regular,Boutique,Jewellery,Camellia Pendant,3,2024-01-29,1,1608.06,Fragrance
ORD000392,C0090,Thailand,Regular,Online,Fragrance,No.5 EDP 50ml,1,2024-04-10,1,182.67,Fragrance
ORD000396,C0090,Thailand,Regular,Boutique,Skincare,Sublimage Creme,5,2024-12-30,3,1820.71,Fragrance
ORD000398,C0091,Korea,Regular,Online,Accessories,Logo Scarf,1,2023-01-06,1,408.11,Accessories
ORD000399,C0091,Korea,Regular,Online,Handbags,Coco Handle,2,2024-04-09,1,2400.0,Accessories
ORD000400,C0091,Korea,Regular,Boutique,Ready-to-Wear,Classic Tweed Jacket,3,2024-07-24,1,2400.0,Accessories
ORD000402,C0092,Thailand,Elite,Boutique,Accessories,Leather Gloves,2,2023-04-22,1,529.96,Handbags
ORD000406,C0092,Thailand,Elite,Online,Handbags,Business Affinity,6,2023-04-22,1,4294.11,Handbags
ORD000405,C0092,Thailand,Elite,Online,Makeup,Mascara Volume,5,2023-05-05,1,400.0,Handbags
ORD000408,C0092,Thailand,Elite,Department Store,Shoes,Espadrilles,8,2023-05-13,1,700.94,Handbags
ORD000404,C0092,Thailand,Elite,Boutique,Skincare,Sublimage Eye Cream,4,2024-01-13,2,650.41,Handbags
ORD000403,C0092,Thailand,Elite,Boutique,Jewellery,Ultra Bracelet,3,2024-07-29,3,7200.0,Handbags
ORD000401,C0092,Thailand,Elite,Boutique,Handbags,Business Affinity,1,2024-11-14,1,4129.07,Handbags
ORD000407,C0092,Thailand,Elite,Boutique,Ready-to-Wear,Tailored Trousers,7,2024-12-24,1,1889.1,Handbags
ORD000410,C0093,Singapore,Regular,Boutique,Makeup,No.1 Lip Balm,2,2023-05-01,1,100.0,Skincare
ORD000409,C0093,Singapore,Regular,Online,Skincare,Sublimage Eye Cream,1,2023-10-25,1,323.82,Skincare
ORD000411,C0094,Hong Kong,New,Department Store,Fragrance,No.5 EDP 50ml,1,2023-08-06,1,176.07,Fragrance
ORD000412,C0094,Hong Kong,New,Boutique,Makeup,No.1 Lip Balm,2,2023-11-12,1,60.97,Fragrance
ORD000413,C0094,Hong Kong,New,Online,Skincare,Hydra Beauty Gel Creme,3,2024-08-05,1,93.46,Fragrance
ORD000414,C0095,Macau,Regular,Department Store,Makeup,No.1 Lip Balm,1,2023-02-06,1,100.0,Makeup
ORD000418,C0095,Macau,Regular,Online,Shoes,Sneakers,5,2023-06-19,2,1599.24,Makeup
ORD000416,C0095,Macau,Regular,Boutique,Accessories,Logo Scarf,3,2023-11-03,1,423.25,Makeup
ORD000419,C0095,Macau,Regular,Department Store,Handbags,Classic Flap Small,6,2023-11-19,2,2400.0,Makeup
ORD000417,C0095,Macau,Regular,Online,Handbags,Business Affinity,4,2023-12-29,1,2400.0,Makeup
ORD000415,C0095,Macau,Regular,Department Store,Jewellery,Ultra Bracelet,2,2024-07-03,1,2400.0,Makeup
ORD000420,C0096,Vietnam,New,Department Store,Fragrance,No.5 EDP 50ml,1,2024-06-21,1,185.13,Fragrance
ORD000425,C0097,China,Regular,Boutique,Jewellery,Coco Crush Ring,5,2023-03-31,2,2400.0,Fragrance
ORD000423,C0097,China,Regular,Online,Watches,Boy.Friend,3,2023-04-11,1,2400.0,Fragrance
ORD000426,C0097,China,Regular,Department Store,Watches,J12 33mm,6,2023-11-16,1,2400.0,Fragrance
ORD000422,C0097,China,Regular,Department Store,Home,Porcelain Cup Set,2,2023-12-15,1,412.75,Fragrance
ORD000421,C0097,China,Regular,Boutique,Fragrance,Coco Mademoiselle 100ml,1,2024-03-30,2,603.49,Fragrance
ORD000424,C0097,China,Regular,Online,Skincare,Hydra Beauty Gel Creme,4,2024-12-31,3,290.33,Fragrance
ORD000427,C0098,Korea,Regular,Online,Skincare,Hydra Beauty Gel Creme,1,2023-10-07,1,100.0,Skincare
ORD000430,C0098,Korea,Regular,Boutique,Fragrance,No.5 EDP 50ml,4,2024-04-27,1,178.68,Skincare
ORD000428,C0098,Korea,Regular,Department Store,Accessories,Logo Scarf,2,2024-06-10,1,438.62,Skincare
ORD000429,C0098,Korea,Regular,Boutique,Handbags,Coco Handle,3,2024-08-10,1,2400.0,Skincare
ORD000432,C0099,Korea,Regular,Department Store,Home,Porcelain Cup Set,2,2023-12-07,2,804.6,Skincare
ORD000433,C0099,Korea,Regular,Boutique,Gifting,Festive Makeup Set,3,2024-04-21,1,307.11,Skincare
ORD000431,C0099,Korea,Regular,Boutique,Skincare,Sublimage Essence,1,2024-08-29,1,477.4,Skincare
ORD000434,C0099,Korea,Regular,Online,Skincare,N1 de CHANEL Serum,4,2024-10-21,1,150.24,Skincare
ORD000439,C0100,Singapore,Elite,Boutique,Shoes,Slingback Pumps,5,2023-06-12,1,1121.35,Accessories
ORD000442,C0100,Singapore,Elite,Department Store,Handbags,Business Affinity,8,2023-06-30,1,4240.49,Accessories
ORD000436,C0100,Singapore,Elite,Boutique,Handbags,22 Bag,2,2023-11-29,1,4781.4,Accessories
ORD000437,C0100,Singapore,Elite,Boutique,Accessories,Chain Belt,3,2023-12-23,2,1832.82,Accessories
ORD000435,C0100,Singapore,Elite,Department Store,Accessories,Chain Belt,1,2024-02-06,3,2624.7,Accessories
ORD000440,C0100,Singapore,Elite,Online,Accessories,Leather Gloves,6,2024-03-21,1,528.82,Accessories
ORD000438,C0100,Singapore,Elite,Boutique,Shoes,Ankle Boots,4,2024-10-27,1,1606.86,Accessories
ORD000441,C0100,Singapore,Elite,Department Store,Jewellery,Ultra Bracelet,7,2024-12-29,1,4826.44,Accessories
ORD000445,C0101,Vietnam,Regular,Boutique,Accessories,Pearl Earrings,3,2024-04-02,1,499.83,Eyewear
ORD000444,C0101,Vietnam,Regular,Online,Makeup,No.1 Lip Balm,2,2024-10-13,1,100.0,Eyewear
ORD000443,C0101,Vietnam,Regular,Department Store,Eyewear,Pilot,1,2024-10-22,1,474.58,Eyewear
ORD000448,C0102,Hong Kong,Elite,Boutique,Ready-to-Wear,Camellia Brooch Dress,3,2023-02-24,1,5478.04,Handbags
ORD000455,C0102,Hong Kong,Elite,Online,Jewellery,Camellia Pendant,10,2023-10-03,4,6443.62,Handbags
ORD000451,C0102,Hong Kong,Elite,Boutique,Gifting,Discovery Skincare Set,6,2023-10-23,1,400.0,Handbags
ORD000454,C0102,Hong Kong,Elite,Online,Accessories,Camellia Brooch,9,2023-12-30,1,634.32,Handbags
ORD000449,C0102,Hong Kong,Elite,Boutique,Shoes,Sneakers,4,2024-03-18,1,770.76,Handbags
ORD000446,C0102,Hong Kong,Elite,Boutique,Handbags,Business Affinity,1,2024-03-21,3,7200.0,Handbags
ORD000452,C0102,Hong Kong,Elite,Department Store,Accessories,Chain Belt,7,2024-05-13,1,917.23,Handbags
ORD000447,C0102,Hong Kong,Elite,Department Store,Shoes,Espadrilles,2,2024-09-18,2,1300.49,Handbags
ORD000450,C0102,Hong Kong,Elite,Boutique,Handbags,Business Affinity,5,2024-11-09,2,7200.0,Handbags
ORD000453,C0102,Hong Kong,Elite,Boutique,Shoes,Two-tone Slingback,8,2024-12-13,1,1256.51,Handbags
ORD000456,C0103,China,New,Online,Accessories,CC Hair Clip,1,2024-05-08,1,286.45,Accessories
ORD000457,C0104,Korea,New,Boutique,Fragrance,No.5 EDP 100ml,1,2023-10-14,1,270.14,Fragrance
ORD000460,C0104,Korea,New,Department Store,Jewellery,Camellia Pendant,4,2023-12-06,1,600.0,Fragrance
ORD000458,C0104,Korea,New,Online,Accessories,Chain Belt,2,2024-04-28,1,600.0,Fragrance
ORD000459,C0104,Korea,New,Online,Shoes,Sneakers,3,2024-09-19,1,600.0,Fragrance
ORD000466,C0105,China,Elite,Online,Shoes,Espadrilles,6,2023-06-07,1,675.93,Watches
ORD000465,C0105,China,Elite,Department Store,Fragrance,Coco Mademoiselle 100ml,5,2023-07-05,1,400.0,Watches
